Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
prohibitin 1 (phb),protein,,phb1,uniprot,q92577,mitochondria,go:0005739,akt,protein,,akt1,uniprot,p00713,plasma membrane,go:0005886,positive,d,phosphorylation,thr258,,,,human,['289'],nan,nan,"bladder cancer (bc) is very common and associated with significant morbidity and mortality, though the molecular underpinnings of its origination and progression remain poorly understood. in this study, we demonstrate that prohibitin 1 (phb) was overexpressed in human bc tissues and that phb upregulation was associated with poor prognosis. we also found that phb was necessary and sufficient for bc cell proliferation. interestingly, the overexpressed phb was primarily found within mitochondria, and we provide the first direct evidence that phosphorylation by akt at thr258 of phb induces this mitochondrial localization. inhibiton of akt reverses these effects and inhibited the proliferation of bc cells. finally, the phosphorylation of phb was required for bc cell proliferation, further implicating the importance of the akt in bc. taken together, these findings identify the akt/phb signaling cascade as a novel mechanism of cancer cell proliferation and provide the scientific basis for the establishment of phb as a new prognostic marker and treatment target for bc.",pmc4669803,1,100,40,1,140
prx-so3,protein,,,uniprot,,,,src,protein,,,uniprot,o14727,plasma membrane,go:0005886,positive,d,phosphorylation,,"ht29, sw480",epithelial-like,,human,['144'],nan,nan,"the main effect of antioxidants is to diminish excessive levels of intracellular ros. however, today's most effective nonsurgical therapeutic approaches to induce apoptosis occur through the generation of ros.20 ros reportedly induce dramatic src activation.21, 22, 23 we treated ht29 and sw480 cells with various doses of hydrogen peroxide (h2o2) for 30 min. the level of prx-so3 was determined using a specific antibody to serve as a marker of intracellular ros level.24, 25, 26 phosphorylated src (tyr416) was examined as an indication of src activity. we found that treatment with h2o2 convincingly increased src activity with generation of ros in two cell lines (figure 2a). we then assessed src activity with 5-fu treatment in these two cell lines. ht29 and sw480 cells were treated with 50 μm 5-fu for various times. 5-fu treatment induced src activation in a time-dependent manner with ros generation in both cell lines (figure 2b). a dose-dependent increase of intracellular ros was observed after 5-fu treatment using the method described in materials and methods (figure 2c). next, we found that treatment with 5-fu for 24 or 48 h induced ros generation and src activation. in addition, blocking ros generation with antioxidants dramatically increased src activation (figure 2d), demonstrating that 5-fu-induced activation of src is mediated by ros.",pmc4040661,1,100,40,1,140
px-866,drug,pi3k inhibitor,,uniprot,,,go:0005739,pi3k,protein,,pi3k,uniprot,q07817,mitochondria,go:0005739,positive,d,inhibition,,,,,human,['578'],nan,nan,"several other isoform-specific pi3k inhibitors have been developed in the past years. biologically stable semisynthetic viridins were developed as inhibitors of pi3k in [464]. the most active compound was termed px-866 and is a pi3k inhibitor with selectivity for p110α [464]. initial results showed that px-866 is a biologically stable broad-spectrum pi3k inhibitor with good pharmacokinetics that causes prolonged inhibition of pi3k signaling in human tumor xenografts [464]. px-866 exhibited single agent in vivo antitumor activity and increased the antitumor effects of cisplatin and radiation treatment [464]. in a subsequent study, px-866 was shown to potentiate the antitumor activity of gefitinib against nsclc xenografts in vivo [465].",pmc2652403,1,100,40,1,140
rapamycin,drug,immunosuppressive,,uniprot,qla1777,,go:0005886,mtor,protein,,,uniprot,p00179,plasma membrane,go:0005886,positive,d,inhibits,,,,,human,['126'],nan,nan,"rapamycin was first isolated from the bacterium streptomyces hygroscopicus, which was found in a soil sample taken from easter island, as a fungicide and subsequently discovered to have potent immunosuppressive and anti-tumour properties [173–175]. as an immunosuppressive drug, rapamycin (rapamune, sirolimus) was approved by fda (usa food and drug administration) in 1999 for prevention of renal allograft rejection [176]. subsequent studies described that rapamycin can also act as a cytostatic agent, slowing or arresting growth of cell lines derived from different tumour types such as rhabdomyosarcoma [177], glioblastoma [178], small cell lung cancer [179], osteosarcoma [180], pancreatic cancer [181], breast cancer [182], prostate cancer [183], and b-cell lymphoma [184]. in addition to direct anti-tumour effects, rapamycin also inhibits cell proliferation, survival and angiogenesis [185,186].",pmc3291999,1,100,40,1,140
rapamycin,drug,,rapa,uniprot,qrla00000000,,go:0005886,mtor,protein,,,uniprot,p01730,plasma membrane,go:0005886,positive,d,binds,fkbp12,,,,human,['232'],nan,nan,"rapamycin was the first mtor inhibitor but despite its antitumor activity in preclinical models it was not successful as an anticancer drug. subsequently several analogs of rapamycin, now called rapalogs, with better solubility and pharmacokinetic properties were synthesized such as temsirolimus, everolimus, and deforolimus. like rapamycin these rapalogs form a complex with intracellular receptor fkbp12 which binds to mtor and inhibits mtorc1 downstream signaling. in phase ii and iii clinical trials, everolimus and temsirolimus were effective in treating rcc (renal cell carcinoma), neuroendocrine tumors, and mantle cell lymphoma and both have been approved by fda for treatment of rcc [156]. however, the success of rapalogs as anticancer monotherapies was limited because the fkbp12-rapamycin complex cannot bind to mtorc2 [41] and also due to the activation of alternative signaling pathways such as the mapk pathway [157] and akt signaling resulting from the loss of a negative-feedback mechanism. another reason why rapamycin and its analogs have limited efficacy in cancer treatment is because these drugs only partially inhibit the phosphorylation of 4e-bp1 [105, 158–160]. in aml, for example, the phosphorylation of s6k1 on t389 is abrogated by rad001 while phosphorylation of 4e-bp1 on s65 residue remains unaffected, thus failing to inhibit mrna translation and the assembly of eif4f complexes [97].",pmc4258317,1,100,40,1,140
rapamycin,protein,specific inhibitor,rapa,uniprot,q92778,cytosol,go:0005739,tor,protein,kinase,tor1,uniprot,p02176,cytosol,go:0005739,negative,d,binds,fkbp12-rapamycin binding domain,,,,mammalian,['483'],nan,nan,"rapamycin (rapamune®, wyeth ayerst) is a specific inhibitor of the target of rapamycin (tor) (for review see hay and sonenberg, 2004). the protein kinase tor genes (tor1 and tor2) were first identified in the early 1990s in a screen for rapamycin-resistant yeast mutants (heitman et al, 1991). the mammalian orthologue (mtor), is also referred to as fkbp12-rapamycin associated protein (frap), rapamycin and fkbp12 target (raft), rapamycin target (rapt), or sirolimus effector protein (sep). rapamycin forms a complex with the immunophilin fk506 binding protein-12 (fkbp12), which binds to the fkbp12-rapamycin binding (frb) domain of mtor and inhibits its kinase activity. rapamycin inhibits the growth of a broad spectrum of cancers including rhabdomyosarcoma, neuroblastoma, glioblastoma, small cell lung carcinoma, osteosarcoma, pancreatic cancer, leukaemia, b-cell lymphoma, and breast and colon cancer-derived cells (huang and houghton, 2002). the rapamycin analogues, cci-779 (wyeth-ayerst, pa, usa), rad001 (novartis, switzerland), and ap23573 (ariad pharmaceuticals, ma, usa) have shown promise in clinical trials (panwalkar et al, 2004).",pmc2361102,1,100,40,1,140
retinoic acid (ra)-inducible gene i (rig-i),protein,,rigi,uniprot,q92630,cytoplasm,go:0005634,src,protein,,src,uniprot,p00712,plasma membrane,go:0005886,negative,d,competitive binding,,,pancreatic beta cell,pancreas,mouse,['405'],nan,nan,"nutrition is a necessary condition for cell proliferation, including pancreatic β cells; however, over-nutrition, and the resulting obesity and glucolipotoxicity, is a risk factor for the development of type 2 diabetes mellitus (dm), and causes inhibition of pancreatic β-cells proliferation and their loss of compensation for insulin resistance. here, we showed that retinoic acid (ra)-inducible gene i (rig-i) responds to nutrient signals and induces loss of β cell mass through g1 cell cycle arrest. risk factors for type 2 diabetes (e.g., glucolipotoxicity, tnf-α and lps) activate src in pancreatic β cells. elevated rig-i modulated the interaction of activated src and stat3 by competitive binding to stat3. elevated rig-i downregulated the transcription of skp2, and increased the stability and abundance of p27 protein in a stat3-dependent manner, which was associated with inhibition of β cell growth elicited by src. these results supported a role for rig-i in β cell mass loss under conditions of metabolic surplus and suggested that rig-i-induced blocking of src/stat3 signalling might be involved in g1 phase cycle arrest through the skp2/p27 pathway in pancreatic β cells.",pmc4923948,1,100,40,1,140
cdk7,protein,,cdk7,uniprot,q00333,cytoplasm,go:0005739,p21,protein,,cdkn1a,uniprot,p00387,cytoplasm,go:0005739,positive,d,binds,,hct116,epithelial-like,,human,['168'],nan,nan,"collectively, our results indicate that in hct116 cells the crucial requirement for cdk7 activity in activating cdk4 by phosphorylation is dependent on its binding to p21. on the other hand, kinases other than cdk7 should exist to phosphorylate p21-unbound cdk4 and s178p cdk6 during continuous cdk7 inhibition.",pmc3667761,1,100,40,1,140
γ and ε,protein,,,uniprot,p01730,plasma membrane,go:0005886,p53,protein,,tp53,uniprot,q07817,nucleus,go:0005634,positive,d,binds,,,,,,['160'],nan,nan,γ and ε isoforms but not τ and σ enhance specific-dna binding of p53 in vitro,pmc2817464,1,100,40,1,140
cdk4,protein,,cdc25a,uniprot,p13439,cytoplasm,go:0005629,p21,protein,,cdkn1a,uniprot,q05732,cytoplasm,go:0005629,positive,d,phosphorylation,,,,,human,['169'],nan,nan,"our data suggest that, depending on their activities during cell cycle progression, either cdk4 or cdk2 complexes can exert positive feedbacks to reduce the negative impact of p21 on cdk4 activation (figure 9). this could further amplify cdk4 activation and subsequently lead to increased degradation of p21, which in turn facilitates cdk2 activation. our data indicate that p21 inhibitory activity can be deactivated inside the inhibited cyclin d-cdk4 complex by other active cdk4 complexes. if this can be verified, theoretical conditions would be met to generate a bistable biochemical system (see e.g. [83] for a mathematical discussion of the analogous deactivation of p27 by cyclin e-cdk2). in such a switch-like biochemical module, binary (all-or-none) activation of cdk4 could occur, and sustain its permissiveness to activation despite reduced mitogenic stimulation, once the threshold barrier imposed by the p21 inhibitory potential has been overcome [84]. the positive “reverse” feedback pathways from cdk4 and cdk2 to cdk4 activation proposed here for the first time would introduce the notion that not only the prb-e2f switch [5], but also its trigger, might be endowed with bistable properties that would contribute to explaining the irreversibility of the cell cycle commitment at the r point. this mechanism (or similar ones in p21-independent cdk4 activation as observed in camp-dependent cell cycle of thyrocytes [39], [85]) can explain the exceptional robustness of the correlation between cdk4 t172 phosphorylation, prb phosphorylation and subsequent s-phase entry that we have observed in all the cell models and regulations we studied.",pmc3667761,1,100,40,1,140
ccar2,protein,,ccar2,uniprot,q92553,nucleus,go:0005739,chk2,protein,,chk2,uniprot,p00739,nucleus,go:0005739,negative,d,binds,,,,,human,['493'],nan,nan,"these findings further confirm the importance of ccar2 in chromatin dynamics following dna damage and that the dna repair defect of ccar2 knock-out cells can be ascribed to a defective chk2 functionality on kap1. given however that ccar2 silencing does not affect the proapoptotic function of chk2 [7], a finding further substantiated here in ccar2−/− cells (supplementary figure 9a), nor the phosphorylation of p53 on s20 [8] (supplementary figure 9b), it is likely that ccar2 might differentially regulate the activity of chk2 towards distinct targets.",pmc4627348,1,100,40,1,140
cdk,protein,,cdk1,uniprot,p00876,cytoplasm,go:0005634,p21,protein,,cdkn1a,uniprot,q05272,cytoplasm,go:0005634,negative,d,phosphorylation,,,,,,['166'],nan,nan,inhibition of phosphorylations of p21 and cdk4 by cdk inhibitors.,pmc3667761,1,100,40,1,140
cabin1,protein,,cabin1,uniprot,q96655,cytoplasm,go:0005739,p53,protein,,tp53,uniprot,q04722,nucleus,go:0005739,positive,d,ubiquitination,,hek 293t,epithelial-like,kidney,human,['334'],nan,nan,"our previous studies demonstrated that cabin1 brings a repressive complex consisting of histone modifying enzymes including hdacs and hmt to the binding partner for repressive regulation (8). it has been shown that cabin1 restrains p53 activity by regulating chromatin structure on the p53 target promoters. this explains how p53 can occupy the target promoters without activating the gene expression and also suggests a need for their rapid dissociation mechanism after the dna-damage signal. in this study, we showed that cabin1 is a target of the crl4ddb2 ubiquitin ligase complex, thus the protein level of cabin1 is influenced by overexpression or knockdown of uv-ddb.",pmc3575827,1,100,40,1,140
