index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
557,npm,protein,,,,p06748,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,"conversely , npm -/- : p53 -/- mefs transfected with npm-wt and p53 r248h display increased stability of p53 upon expression myr-akt1 ( xref_supplementary ) .",pmc4171619,1,100,40,1,140
556,noxa1,protein,,,,q86ur1:[substitutionmutant],,,nox1,protein,,,uniprot,q9y5s8,,,positive,i,none,,,,,,nan,nan,"nevertheless , nox1 dependent ros generation is only slightly increased by the presence of noxa1 y110e and tks4 y508e indicating that there might be additional src target protein ( s ) which are needed for full nox1 activation .",pmc2993755,1,100,40,1,140
555,noxa,protein,,,,q13794,,,braf,protein,,,uniprot,p15056,,,positive,i,none,,cellosaurus:cvcl_d548,,,,nan,nan,"moreover , deletion of creb binding site did not cause any further reduction in the transcriptional activity of the noxa promoter in braf v600e igr3 and braf wt mel-rm cells treated with u0126 .",pmc4294377,1,100,40,1,140
554,noxa,protein,,,,q13794,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,,,,,nan,nan,"since mcl-1 that can bind to and inhibit noxa is also increased with melanoma progression [ xref_bibr , xref_bibr ] , and the ability of noxa to trigger apoptosis is determined by a balance between its expression levels and the levels of mcl-1 [ xref_bibr ] , it seems that high expression of mcl-1 is sufficient to enable melanoma cells to withstand similarly high levels of noxa . ++++ since mcl-1 that can bind to and inhibit noxa is also increased with melanoma progression [ xref_bibr , xref_bibr ] , and the ability of noxa to trigger apoptosis is determined by a balance between its expression levels and the levels of mcl-1 [ xref_bibr ] , it seems that high expression of mcl-1 is sufficient to enable melanoma cells to withstand similarly high levels of noxa .",pmc4294377,1,100,40,1,140
549,nedd4-1,protein,,,,p46934,,,pten,protein,,,uniprot,p60484,,,positive,i,ubiquitination,,,,,,nan,nan,"another example is that the oncoprotein nedd4-1 negatively regulates the stability of the tumor suppressor pten by catalyzing pten polyubiquitination and destruction in lung cancer xref_bibr , xref_bibr .",pmc4423074,1,100,40,1,140
545,nac,protein,,,,q9c000,,,apoptosis,biologicalprocess,,,go,go:0006915,,,negative,i,none,,cellosaurus:cvcl_0320,,,,nan,nan,"flow cytometry results indicated that n-acetylcysteine ( nac ) decreased 5-fu-induced apoptosis in ht29 colon cancer cells ( xref_fig , upper panel ) ; and a hydrogen peroxide scavenging enzyme , catalase , decreased 5-fu-induced apoptosis in sw480 colon cancer cells ( xref_fig , lower panel ) .",pmc4040661,1,100,40,1,140
377,gw-5074,chemical,,,,5034,,,c-raf,protein,,,uniprot,p04049,,,negative,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"however , in hek293 cells , we found that the inhibition of c-raf by gw-5074 eliminated mek and erk activities ( xref_supplementary ) , which supports the conclusion that major insulin-egf crosstalk mechanisms to amplify erk signaling are localized upstream of ras and at the ras and raf level .",pmc2683723,1,100,40,1,140
380,h-ras,protein,,,,p01112,,,il-1beta,protein,,,uniprot,p01584,,,positive,i,none,,,,,,nan,nan,"the relative levels of secreted il-1alpha , il-1beta and il-8 induced by myr-akt1 and h-ras v12 ( xref_fig ) reflected the mrna expression data ( xref_fig ) .",pmc3325598,1,100,40,1,140
382,h-ras,protein,,,,p01112,,,proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,none,,,cl:cl:0002563,,,nan,nan,"it was demonstrated that oncogenic h-ras or constitutively active her-2 cause increased proliferation and cyclin d1 upregulation in fully polarized , mammary epithelial cells ( eph4 ) , if cultivated as organotypic structures in three-dimensional collagen and matrigel matrices [ xref_bibr ] .",pmc2652403,1,100,40,1,140
385,hgf,protein,,,,p14210,,,heparin-binding egf-like growth factor,protein,,,uniprot,q99075,,,positive,i,transcription,,cellosaurus:cvcl_0031,,,,nan,nan,"in glioma cells , it has been shown that hgf stimulates the transcription of egfr ligands such as transforming growth factor alpha ( tgf alpha ) and heparin binding egf like growth factor ( hb-egf ) , whose inhibitions result in the failure of egfr activation involving y845 phosphorylation [ xref_bibr ] .",pmc3709701,1,100,40,1,140
387,hk ii,protein,,,,p52789,mitochondria,go:0005739,glycolysis,biologicalprocess,,,go,go:0006096,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,the inhibition of hk ii function can slow down the aerobic glycolysis and increase oxphos activity which is required to increase tumor cell survival under genotoxic stress conditions .,pmc4373728,1,100,40,1,140
389,hur,protein,,,,q15717,,,chk2,protein,,,uniprot,o96017,,,positive,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"to verify that this event is not caused by chk2 dependent induction of sirt1 protein , possibly mediated by hur , we performed western blot analysis of control and chk2 depleted cells expressing ectopic dbc1 , but no significant differences in sirt1 protein levels were found among samples .",pmc4245943,1,100,40,1,140
404,ikkbeta,protein,,,,o14920,,,tsc1,protein,,,uniprot,q92574,,,positive,d,phosphorylation,,,,,,nan,nan,"it has been described that ikkbeta ( inhibitor of nuclear factor kappab ( nfkappab ) kinase beta ) , a major downstream kinase in the tnfalpha signalling pathway , phosphorylates tsc1 at ser487 and ser511 , leading to the inhibition of tsc1 and tsc2 complex formation and mtorc1 activation [ xref_bibr ] .",pmc3291999,1,100,40,1,140
560,nvp-bez235,chemical,,,,11977753,,,s6k1,protein,,,uniprot,p23443,,,negative,i,none,,,,,,nan,nan,"pi-103 and nvp-bez235 have been found to suppress akt as well as s6k1 in breast tumors and leukemia cells [ xref_bibr ] , although some studies suggest that such broad inhibition of cellular signalling may also impair growth of normal cells [ xref_bibr ] .",pmc4258317,1,100,40,1,140
406,il-18,protein,,,,q14116,,,proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,none,,cellosaurus:cvcl_m605,,,,nan,nan,"this study focused on the migration resulting from the increased cxcl1 ( kc ) and il-18 observed under co-culture conditions , and did not determine if exogenous kc or il-18 stimulated neoplastic proliferation .",pmc3135566,1,100,40,1,140
407,il-4,protein,,,,p05112,,,igf-1,protein,,,uniprot,p05019,,,positive,i,none,,,cl:cl:0000863 ++++ cl:cl:0000890 ++++ cl:cl:0000235,,uberon:uberon:0000170,nan,nan,"il-4 stimulates primary lung macrophages to produce significantly more igf-1 in vitro . ++++ in agreement with these reports , we show that in vitro il-4 stimulation enhanced igf-1 production by primary bal macrophages . ++++ the lungs of tumor bearing mice contained 3.5-times more igf-1 than naive littermates , and media conditioned by freshly isolated tumor educated macrophages contained more igf-1 than media conditioned by naive macrophages ; il-4 stimulated igf-1 production by both macrophage subsets . ++++ il-4 stimulates primary lung macrophages to produce significantly more igf-1 in vitro .",pmc3135566,1,100,40,1,140
408,imatinib,chemical,,,,5291,cytoplasm,go:0005737,stat3,protein,,,uniprot,p40763,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"interestingly , another pdgfr and cabl inhibitor , imatinib , has also been shown to induce sustained activation of stat3 [ xref_bibr ] .",pmc3537888,1,100,40,1,140
409,ing1,protein,,,,q9uk53,cytoplasm,go:0005737,p21,protein,,,uniprot,p38936,cytoplasm,go:0005737,positive,i,transcription,,cellosaurus:cvcl_h242,,,,nan,nan,"a second study based upon bioinformatic identification of a consensus 14-3-3 binding site in ing1 showed that phosphorylation of ser 199 promoted binding of 14-3-3 proteins , leading to accumulation of ing1 in the cytoplasm and the loss of ing1 induced expression of the cdk inhibitor p21 .",pmc3621671,1,100,40,1,140
410,ing1,protein,,,,q9uk53.d,cytoplasm,go:0005737,p21,protein,,,uniprot,p38936,cytoplasm,go:0005737,negative,i,transcription,,cellosaurus:cvcl_h242,,,,nan,nan,"a second study based upon bioinformatic identification of a consensus 14-3-3 binding site in ing1 showed that phosphorylation of ser 199 promoted binding of 14-3-3 proteins , leading to accumulation of ing1 in the cytoplasm and the loss of ing1 induced expression of the cdk inhibitor p21 .",pmc3621671,1,100,40,1,140
1,ag1478,chemical,,,,2051,,,egfr,protein,,,uniprot,p00533,,,negative,i,phosphorylation,,,,,uberon:uberon:0000914,nan,nan,a previous study has also shown that ag1478 inhibits the ability of c-src to phosphorylate the egfr on y845 .,pmc2653860,1,100,40,1,140
457,ly294002,chemical,,,,3973,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,,,,,nan,nan,"pten and ly294002 induced p53 activity in human brain endothelial cells , suggesting that pten and pi3k pathways can suppress the progression of cancer through direct actions on tumor and endothelial cells [ xref_bibr ] .",pmc2652403,1,100,40,1,140
460,mcl-1,protein,,,,q07820,,,mtor,protein,,,uniprot,p42345,,,positive,i,none,,,,,,nan,nan,26 these results indicate that mcl-1 is a downstream target of mtor and s6k1 .,pmc3388235,1,100,40,1,140
461,mcl-1,protein,,,,q07820,,,s6k1,protein,,,uniprot,p23443,,,positive,i,none,,,,,,nan,nan,26 these results indicate that mcl-1 is a downstream target of mtor and s6k1 .,pmc3388235,1,100,40,1,140
481,mnk1,protein,,,,q9bub5,,,mtor,protein,,,uniprot,p42345,,,positive,i,none,,,,,,nan,nan,"paradoxically , the inhibition of mtor signaling with rapamycin triggered eif4e phosphorylation as evidenced by the activation of its activator mnk1 and importantly 3-awa abrogated rapamycin 's ability to increase eif4e and mnk1 phosphorylation ( xref_fig ) .",pmc4700468,1,100,40,1,140
467,mdm2-like p53-binding protein,protein,,,,o15151,nucleus,go:0005634,p53,protein,,,uniprot,p04637,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,"in unstressed cells , p53 has low activity and a short half-life because it is complexed with two proteins , the e3 ubiquitin protein ligase ( mdm2 ) and the mdm2 like p53 binding protein ( hdmx ) , which cause p53 to be ubiquitinated and degraded by proteasomes ; low p53 levels and activity allow normal growth .",pmc4296918,1,100,40,1,140
479,mmc,chemical,,,,5746,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,"while mmc activates erk in wild type but not p53 deficient mefs [ xref_bibr ] , etop induces erk activation in wild type and p53 -/- mefs [ xref_bibr ] .",pmc3330700,1,100,40,1,140
475,mitf,protein,,,,o75030,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,,,,,nan,nan,"there was substantial overlap in the genes targeted by foxo , mitf , usf1 and p53 ( xref_fig ) .",pmc3481126,1,100,40,1,140
559,nras,protein,,,,p01111,,,braf,protein,,,uniprot,p15056,,,positive,i,none,,,,,,nan,nan,"in over 40 % of cases this is due to activating mutations in the serine threonine kinase braf , and in a further 20 % this is caused by mutations in nras .",pmc3378628,1,100,40,1,140
580,p300,protein,,,,q09472,,,p53,protein,,,uniprot,p04637,,,positive,d,acetylation,,cellosaurus:cvcl_9771,,,,nan,nan,"because p53 is acetylated by p300 at multiple lysine residues ( k373 , k381 and k382 ) within the c-terminal regulatory domain for its transcriptional activation function , a possible explanation for our transcription results is that the h1 .2 core complex could interfere with p300 mediated acetylation of p53 .",pmc3330162,1,100,40,1,140
158,cdk4,protein,,,,p11802,other,sl-0276,rb,protein,,,uniprot,p06400,other,sl-0276,negative,i,phosphorylation,,,,,,nan,nan,"cdk4 deficiency in mice can limit tumor cell proliferation either directly by affecting rb phosphorylation in the tumor cell , or indirectly by preventing the elaboration of a growth permissive tumor microenvironment [ xref_bibr - xref_bibr ] .",pmc4480747,1,100,40,1,140
334,galectin-3,protein,,,,p17931,,,cip1,protein,,,uniprot,p38936,,,positive,i,amount,,uaz:cvcl_9115,,,,nan,nan,"this finding was unexpected , because galectin-3 is an activator of oncogenes such as ras or myc xref_bibr , xref_bibr and akt , 25 and galectin-3 increases the levels of p21 waf1 and cip1 by direct interaction and stabilization .",pmc4211374,1,100,40,1,140
315,fas,protein,,,,p25445,other,go:0031012,apoptosis,biologicalprocess,,,go,go:0006915,other,go:0031012,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:2000042,,,nan,nan,"these data showed that apoptosis induced by blockade of the pi3k pathway in prostate tumor cells is mediated by an autocrine fas and fasl apoptotic mechanism and that the fas apoptotic pathway is both necessary and sufficient to mediate apoptosis by pi3k inhibition [ xref_bibr ] . ++++ these data showed that apoptosis induced by blockade of the pi3k pathway in prostate tumor cells is mediated by an autocrine fas and fasl apoptotic mechanism and that the fas apoptotic pathway is both necessary and sufficient to mediate apoptosis by pi3k inhibition [ xref_bibr ] . ++++ these results indicated that pten is an essential mediator of the fas response and a repressor of autoimmunity and thus implicated pi3k and akt pathway in fas mediated apoptosis [ xref_bibr ] . ++++ fas mediated apoptosis was impaired in pten ( +/-) mice , and t lymphocytes from these mice show reduced activation induced cell death and increased proliferation upon activation .",pmc2652403,1,100,40,1,140
316,fasl,protein,,,,p48023,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,,,,,nan,nan,these data showed that apoptosis induced by blockade of the pi3k pathway in prostate tumor cells is mediated by an autocrine fas and fasl apoptotic mechanism and that the fas apoptotic pathway is both necessary and sufficient to mediate apoptosis by pi3k inhibition [ xref_bibr ] .,pmc2652403,1,100,40,1,140
631,pip,protein,,,,o95861,,,rac,protein,,,uniprot,p31749,,,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"for instance , pip 3 generated by pi3k enables rac activation .",pmc2683723,1,100,40,1,140
627,phlpp2,protein,,,,q6zvd8,,,akt1,protein,,,uniprot,p31749,,,negative,d,dephosphorylation,,,,,,nan,nan,"phlpp2 dephosphorylates akt1 and akt3 , whereas phlpp1 is specific for akt2 and akt3 [ xref_bibr ] .",pmc3317191,1,100,40,1,140
626,phlpp,protein,,,,o60346,,,akt-1,protein,,,uniprot,p31749,,,negative,d,dephosphorylation,,,,,,nan,nan,phlpp dephosphorylates s473 on akt-1 which can induce apoptosis and inhibits tumor growth [ xref_bibr ] .,pmc3660063,1,100,40,1,140
616,pd0332991,chemical,,,,5330286,,,prb,protein,,,uniprot,p06400,,,negative,i,phosphorylation,,cellosaurus:cvcl_0291,,,,nan,nan,"pd0332991 ( 250 nm ) inhibited the t826 phosphorylation of prb ( not shown ) and partially the s130 phosphorylation of p21 , but apparently not the s98 phosphorylation ( xref_fig ) .",pmc3667761,1,100,40,1,140
325,foxo1a,protein,,,,q12778,cytoplasm,go:0005737,pten,protein,,,uniprot,p60484,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"since forcible localization of foxo1a to the nucleus can reverse tumorigenicity of pten null cells , a high-content , chemical genetic screen for inhibitors of foxo1a nuclear export was performed [ xref_bibr ] .",pmc2652403,1,100,40,1,140
615,pd0332991,chemical,,,,5330286,,,p53,protein,,,uniprot,p04637,,,negative,i,decreaseamount,,,,,,nan,nan,"in all the cell lines mdm2 transcripts were modestly reduced by pd0332991 , possibly reflecting the cdk4 inhibitor induced loss of p53 ( xref_supplementary ) .",pmc4480747,1,100,40,1,140
611,p90rsk-1,protein,,,,q15418,,,erk2,protein,,,uniprot,p28482,,,positive,d,phosphorylation,,,cl:cl:0000066,,uberon:uberon:0006611,nan,nan,apoptosis appeared to occur through an intrinsic mechanism involving the prevention of erk2 mediated inhibition of caspase-9 and p90rsk-1 phosphorylation of the pro apoptotic protein bad .,pmc3025971,1,100,40,1,140
329,foxo3a,protein,,,,o43524,mitochondria,go:0005739,pten,protein,,,uniprot,p60484,mitochondria,go:0005739,positive,i,none,,cellosaurus:cvcl_0546,,,,nan,nan,"furthermore , we found that foxo3a induced pten played a role in the selenite regulated akt/foxo3a/bim signaling pathway , further amplifying the proapoptotic effect of selenite .",pmc3734838,1,100,40,1,140
