Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
azd8055,simplechemical,,,pubchem,25262965,,,nb,family,,,pfam,pf04159,,,positive,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
azd8055,simplechemical,,,pubchem,25262965,,,cell growth,bioprocess,,,go,go:0016049,,,positive,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
aromatase inhibitors,simplechemical,,,uaz,uaz06688,,,testosterone,simplechemical,,,pubchem,6013,,,negative,i,,,,,,,nan,nan,nan,pmc5958651,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,selumetinib,simplechemical,,,pubchem,10127622,,,negative,i,,,,,,,nan,nan,nan,pmc6472057,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,mir-320,protein,,,uaz,uaz12995,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,mek inhibitor,simplechemical,,,uaz,uaz00032,,,positive,i,,,,,,,nan,nan,nan,pmc4846800,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,gc,protein,,,uniprot,p02774,,,negative,i,,,,,,,nan,nan,nan,pmc5395114,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc5729429,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,cell cycle,bioprocess,,,go,go:0007049,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
apoptosis,bioprocess,,,go,go:0006915,,,bax,protein,,,uniprot,q07812,,,positive,i,,,,,,,nan,nan,nan,pmc5190119,1,0.1,39,1,39.1
akt inhibitors,simplechemical,,,uaz,uaz00097,,,mdm2-p53 axis,protein,,,uaz,uaz12668,,,positive,i,,,,,,,nan,nan,nan,pmc4067595,1,0.1,39,1,39.1
afatinib,simplechemical,,,pubchem,10184653,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc5127645,1,0.1,39,1,39.1
cd34,protein,,,uniprot,p28906,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc5824365,1,0.1,39,1,39.1
cd8,family,,,be,cd8,,,infiltration,bioprocess,,,mesh,d009361,,,negative,i,,,,,,,nan,nan,nan,pmc3809567,1,0.1,39,1,39.1
cell cycle,bioprocess,,,go,go:0007049,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc6472057,1,0.1,39,1,39.1
dabrafenib,simplechemical,,,pubchem,44462760,,,p27,protein,,,uniprot,p40305,,,positive,i,,,,,,,nan,nan,nan,pmc6472057,1,0.1,39,1,39.1
egfr-mek-erk,protein,,,uaz,uaz12846,,,cell cycle,bioprocess,,,go,go:0007049,,,positive,i,,,,,,,nan,nan,nan,pmc5127645,1,0.1,39,1,39.1
dusp6,protein,,,uniprot,q16828,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc5599027,1,0.1,39,1,39.1
dusp5,protein,,,uniprot,q16690,,,invasion,bioprocess,,,mesh,d009361,,,negative,i,,,,,,,nan,nan,nan,pmc5599027,1,0.1,39,1,39.1
dusp5,protein,,,uniprot,q16690,,,erks,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc6472057,1,0.1,39,1,39.1
dusp5,protein,,,uniprot,q16690,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc5599027,1,0.1,39,1,39.1
dna damage response,bioprocess,,,go,go:0000077,,,dna repair,bioprocess,,,go,go:0006281,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
differentiation,bioprocess,,,go,go:0030154,,,cell cycle,bioprocess,,,go,go:0007049,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,0.1,39,1,39.1
dexamethasone,simplechemical,,,pubchem,5743,,,mdm2-p53 axis,protein,,,uaz,uaz12668,,,positive,i,,,,,,,nan,nan,nan,pmc4067595,1,0.1,39,1,39.1
ddr,family,,,pfam,pf08841,,,dna repair,bioprocess,,,go,go:0006281,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
daraf sirnas,protein,,,uaz,uaz12711,,,α,simplechemical,,,uaz,uaz00180,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
dabrafenib,simplechemical,,,pubchem,44462760,,,cyclin-dependent kinase inhibitor,family,,,be,cdkn,,,negative,i,,,,,,,nan,nan,nan,pmc6472057,1,0.1,39,1,39.1
cell cycle,bioprocess,,,go,go:0007049,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
da-raf,protein,,,uaz,uaz12716,,,tgf-β1,protein,,,uaz,uaz02902,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
da-raf,protein,,,uaz,uaz12716,,,emt,protein,,,uniprot,o75751,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
cpt,family,,,pfam,pf07931,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc5729429,1,0.1,39,1,39.1
clk2,protein,,,uniprot,p49760,,,page4,protein,,,uniprot,o60829,,,positive,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
cellular senescence,bioprocess,,,mesh,d000375,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
cellular senescence,bioprocess,,,mesh,d000375,,,eras,protein,,,uniprot,q7z444,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
cellular senescence,bioprocess,,,mesh,d000375,,,death,family,,,pfam,pf00531,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
cell migration,bioprocess,,,go,go:0016477,,,endocytosis,bioprocess,,,go,go:0006897,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,0.1,39,1,39.1
cell death,bioprocess,,,go,go:0008219,,,sa,simplechemical,,,pubchem,7009579,,,negative,i,,,,,,,nan,nan,nan,pmc4783893,1,0.1,39,1,39.1
cell death,bioprocess,,,go,go:0008219,,,ros,simplechemical,,,chebi,chebi:26523,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
jnk mapk,family,,,be,jnk,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc5636874,1,0.1,39,1,39.1
interleukin-6,gene,,,uniprot,p05231,,,"mitogen-activated protein
kinase",family,,,uaz,uaz13146,,,positive,i,,,,,,,nan,nan,nan,pmc6113736,1,0.1,39,1,39.1
ko,simplechemical,,,pubchem,25113109,,,p-mek,family,,,be,mek,,,negative,i,,,,,,,nan,nan,nan,pmc6006154,1,0.1,39,1,39.1
neurofibromin,protein,,,uniprot,p21359,,,olf,family,,,pfam,pf02191,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
nras,protein,,,uniprot,p01111,,,mek-erk,protein,,,uaz,uaz06367,,,negative,i,,,,,,,nan,nan,nan,pmc4695180,1,0.1,39,1,39.1
np,protein,,,uniprot,o60259,,,nras,protein,,,uniprot,p01111,,,positive,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
np,protein,,,uniprot,o60259,,,cci,protein,,,uniprot,p32954,,,negative,i,,,,,,,nan,nan,nan,pmc6113736,1,0.1,39,1,39.1
nmda receptor,protein,,,uaz,uaz00512,,,erk1/2,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
nm23,protein,,,uniprot,p15531,,,mitogen activated protein kinase,family,,,be,mapk,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,0.1,39,1,39.1
nm23,protein,,,uniprot,p15531,,,metastasis,bioprocess,,,mesh,d009362,,,positive,i,,,,,,,nan,nan,nan,pmc4020307,1,0.1,39,1,39.1
ngf,protein,,,uniprot,p01138,,,differentiation,bioprocess,,,go,go:0030154,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,0.1,39,1,39.1
nf1,protein,,,uniprot,p21359,,,neurofibromin,protein,,,uniprot,p21359,,,positive,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
neuropilin 1,protein,,,uniprot,o14786,,,angiogenesis,bioprocess,,,go,go:0001525,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
neurofibromin,protein,,,uniprot,p21359,,,gα,family,,,uaz,uaz00699,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
mir-382-5p,protein,,,uaz,uaz12803,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc5410235,1,0.1,39,1,39.1
navitoclax,protein,,,uaz,uaz12848,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc5127645,1,0.1,39,1,39.1
myogenin,protein,,,uniprot,p15173,,,differentiation,bioprocess,,,go,go:0030154,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,0.1,39,1,39.1
myd88,protein,,,uniprot,q99836,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc5190119,1,0.1,39,1,39.1
"mss11
 by",protein,,,uaz,uaz13222,,,xiii,protein,,,uaz,uaz13209,,,negative,i,,,,,,,nan,nan,nan,pmc4618523,1,0.1,39,1,39.1
mm,simplechemical,,,pubchem,6993082,,,mek-erk,protein,,,uaz,uaz06367,,,negative,i,,,,,,,nan,nan,nan,pmc4695180,1,0.1,39,1,39.1
mitogen-activated protein kinase,family,,,be,mapk,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
mir-382-5p mimics,protein,,,uaz,uaz12804,,,luciferase,protein,,,uniprot,p08659,,,positive,i,,,,,,,nan,nan,nan,pmc5410235,1,0.1,39,1,39.1
mir-382-5p,protein,,,uaz,uaz12803,,,rerg,protein,,,uniprot,q96a58,,,positive,i,,,,,,,nan,nan,nan,pmc5410235,1,0.1,39,1,39.1
mir-382-5p,protein,,,uaz,uaz12803,,,metastasis,bioprocess,,,mesh,d009362,,,negative,i,,,,,,,nan,nan,nan,pmc5410235,1,0.1,39,1,39.1
nras,protein,,,uniprot,p01111,,,pi3-kinase,protein,,,be,pi3k,,,negative,i,,,,,,,nan,nan,nan,pmc4846800,1,0.1,39,1,39.1
nras,protein,,,uniprot,p01111,,,proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
p-erk,family,,,be,erk,,,gfap,protein,,,uniprot,p14136,,,positive,i,,,,,,,nan,nan,nan,pmc5372348,1,0.1,39,1,39.1
p-erk,family,,,be,erk,,,lps,simplechemical,,,pubchem,53481793,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,0.1,39,1,39.1
pi3k inhibitor,simplechemical,,,uaz,uaz00073,,,fgf2,protein,,,uniprot,p09038,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
phosphatidylinositol 3-kinase,protein,,,be,pi3k,,,tgf-β1,protein,,,uaz,uaz02902,,,positive,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
peroxisome proliferator-activated receptor γ,protein,,,uaz,uaz13400,,,transcription,bioprocess,,,go,go:0006351,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,0.1,39,1,39.1
pd0325901,simplechemical,,,pubchem,9826528,,,eras,protein,,,uniprot,q7z444,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
pd0325901,simplechemical,,,pubchem,9826528,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
pd,simplechemical,,,pubchem,7079450,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5824365,1,0.1,39,1,39.1
pd,simplechemical,,,pubchem,7079450,,,differentiation,bioprocess,,,go,go:0030154,,,negative,i,,,,,,,nan,nan,nan,pmc5824365,1,0.1,39,1,39.1
pbx3,protein,,,uniprot,p40426,,,metastasis,bioprocess,,,mesh,d009362,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
pbx3,protein,,,uniprot,p40426,,,cell growth,bioprocess,,,go,go:0016049,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,ros,simplechemical,,,chebi,chebi:26523,,,positive,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,pca,simplechemical,,,pubchem,7097402,,,positive,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,pca,simplechemical,,,pubchem,7097402,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,fig,protein,,,uniprot,q9hd26,,,positive,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,erk1/2,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,dna damage,bioprocess,,,mesh,d004249,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,cell survival,bioprocess,,,mesh,d002470,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
page4,protein,,,uniprot,o60829,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc6339303,1,0.1,39,1,39.1
p-p38,protein,,,uniprot,p68347,,,gfap,protein,,,uniprot,p14136,,,positive,i,,,,,,,nan,nan,nan,pmc5372348,1,0.1,39,1,39.1
p-jnk,protein,,,uniprot,p92208,,,gfap,protein,,,uniprot,p14136,,,positive,i,,,,,,,nan,nan,nan,pmc5372348,1,0.1,39,1,39.1
mir-382-5p,protein,,,uaz,uaz12803,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc5410235,1,0.1,39,1,39.1
"mss11
 by",protein,,,uaz,uaz13222,,,xv-1 loci,protein,,,uaz,uaz13207,,,negative,i,,,,,,,nan,nan,nan,pmc4618523,1,0.1,39,1,39.1
mek inhibitor,simplechemical,,,uaz,uaz00032,,,nb,family,,,pfam,pf04159,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
mir-181a,protein,,,uaz,uaz11673,,,nras,protein,,,uniprot,p01111,,,positive,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
mir-320,protein,,,uaz,uaz12995,,,pbx3,protein,,,uniprot,p40426,,,positive,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
mek-erk,protein,,,uaz,uaz06367,,,dusp5,protein,,,uniprot,q16690,,,negative,i,,,,,,,nan,nan,nan,pmc5599027,1,0.1,39,1,39.1
adenylyl cyclase,family,,,be,adcy,,,l-dopa,simplechemical,,,pubchem,6047,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
meki,protein,,,uaz,uaz12656,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5127645,1,0.1,39,1,39.1
mglur5,protein,,,uniprot,p41594,,,erk1/2,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
mir-181,family,,,uaz,uaz13430,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
mir-181,family,,,uaz,uaz13430,,,cd34,protein,,,uniprot,p28906,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
mek inhibitor,simplechemical,,,uaz,uaz00032,,,cell growth,bioprocess,,,go,go:0016049,,,negative,i,,,,,,,nan,nan,nan,pmc6396142,1,0.1,39,1,39.1
mir-181,family,,,uaz,uaz13430,,,differentiation,bioprocess,,,go,go:0030154,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
mek-erk inhibitors,simplechemical,,,uaz,uaz12590,,,cell death,bioprocess,,,go,go:0008219,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,0.1,39,1,39.1
ly294002,simplechemical,,,pubchem,3973,,,fgf2,protein,,,uniprot,p09038,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
mir-320,protein,,,uaz,uaz12995,,,cell cycle,bioprocess,,,go,go:0007049,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
mir-320,protein,,,uaz,uaz12995,,,cell growth,bioprocess,,,go,go:0016049,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,0.1,39,1,39.1
ly294002,simplechemical,,,pubchem,3973,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,0.1,39,1,39.1
light,protein,,,uniprot,o43557,,,navitoclax,protein,,,uaz,uaz12848,,,positive,i,,,,,,,nan,nan,nan,pmc5127645,1,0.1,39,1,39.1
let-60,protein,,,uniprot,p22981,,,muv,protein,,,uaz,uaz12652,,,negative,i,,,,,,,nan,nan,nan,pmc4020307,1,0.1,39,1,39.1
lenalidomide,simplechemical,,,pubchem,216326,,,c/ebpα,protein,,,uaz,uaz13428,,,negative,i,,,,,,,nan,nan,nan,pmc5312311,1,0.1,39,1,39.1
l-dopa,simplechemical,,,pubchem,6047,,,erk1/2,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6194127,1,0.1,39,1,39.1
ksr,protein,,,uniprot,q8ivt5,,,proteasome,protein,,,be,proteasome,,,negative,i,,,,,,,nan,nan,nan,pmc4020307,1,0.1,39,1,39.1
mek-erk,protein,,,uaz,uaz06367,,,dusp6,protein,,,uniprot,q16828,,,negative,i,,,,,,,nan,nan,nan,pmc5599027,1,0.1,39,1,39.1
mapk,family,,,be,erk,,,braf,protein,,,uniprot,p15056,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3809567,pmc5599027",2,10,19,1,39
braf,protein,,,uniprot,p15056,,,mapk,family,,,be,erk,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc3809567,pmc5599027",2,10,19,1,39
erk,family,,,be,erk,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc6006154,pmc6006154",2,10,19,1,39
erk,family,,,be,erk,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc4440819,pmc4440819",2,10,19,1,39
ras,family,,,pfam,pf00071,,,kras,protein,,,uniprot,p01116,,,negative,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5395114,pmc5908790",2,10,18,1,38
mek,family,,,be,mek,,,da-raf1,protein,,,uniprot,p10398,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,10,20,1,30
mek,family,,,be,mek,,,b-raf,protein,,,uniprot,p15056,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,10,20,1,30
mdm2,protein,,,uniprot,q00987,,,p53,protein,,,uniprot,p04637,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5537703,pmc5537703",2,10,10,1,30
erk,family,,,be,erk,,,mek,family,,,be,mek,,,negative,i,,,,,,,nan,nan,nan,pmc4846800,1,10,20,1,30
braf,protein,,,uniprot,p15056,,,raf,family,,,be,raf,,,negative,i,,,,,,,nan,nan,nan,pmc6472057,1,10,19,1,29
mek,family,,,be,mek,,,ampk,protein,,,be,ampk,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,10,19,1,29
mapk,family,,,be,erk,,,raf-1,protein,,,uniprot,p04049,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
mapk,family,,,be,erk,,,raf,family,,,be,raf,,,negative,i,,,,,,,nan,nan,nan,pmc6472057,1,10,19,1,29
mapk,family,,,be,erk,,,jnk,family,,,be,jnk,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,10,19,1,29
mapk,family,,,be,erk,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc3843736,1,10,19,1,29
mek,family,,,be,mek,,,mtorc1,protein,,,be,mtorc1,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,10,19,1,29
mammalian target of rapamycin,protein,,,uniprot,p42345,,,braf,protein,,,uniprot,p15056,,,positive,i,,,,,,,nan,nan,nan,pmc4179759,1,10,19,1,29
ras,family,,,pfam,pf00071,,,akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,10,19,1,29
erk,family,,,be,erk,,,mtorc1,protein,,,be,mtorc1,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,10,19,1,29
erk,family,,,be,erk,,,raf,family,,,be,raf,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,10,19,1,29
ras,family,,,pfam,pf00071,,,map,protein,,,uniprot,p12872,,,negative,i,,,,,,,nan,nan,nan,pmc5432316,1,10,19,1,29
mtorc1,protein,,,be,mtorc1,,,sasp,protein,,,uniprot,p10599,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,10,19,1,29
raf,family,,,be,raf,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5746140,1,10,19,1,29
raf-1,protein,,,uniprot,p04049,,,erk2,protein,,,uniprot,p28482,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
mek,family,,,be,mek,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc2911390,1,10,19,1,29
ras,family,,,pfam,pf00071,,,pi3k,protein,,,be,pi3k,,,negative,i,,,,,,,nan,nan,nan,pmc3843736,1,10,19,1,29
raf-1,protein,,,uniprot,p04049,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
da-raf1,protein,,,uniprot,p10398,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc2064279,1,10,19,1,29
raf-1,protein,,,uniprot,p04049,,,mapk3,protein,,,uniprot,p27361,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
raf-1,protein,,,uniprot,p04049,,,mapk1,protein,,,uniprot,p28482,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
raf-1,protein,,,uniprot,p04049,,,erk1,protein,,,uniprot,p27361,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,19,1,29
kras,protein,,,uniprot,p01116,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5755028,1,10,18,1,28
da-raf1,protein,,,uniprot,p10398,,,b-raf,protein,,,uniprot,p15056,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,10,18,1,28
mek,family,,,be,mek,,,jak,protein,,,uaz,ua-bp-ggp-00072,,,positive,i,,,,,,,"nan,nan","nan,nan","nan,nan","pmc5537703,pmc5537703",2,10,5,1,25
pi3k,protein,,,be,pi3k,,,egfr,protein,,,uniprot,p00533,,,negative,i,,,,,,,nan,nan,nan,pmc5723691,1,10,11,1,21
jnk,family,,,be,jnk,,,jnk,family,,,be,jnk,,,negative,i,,,,,,,nan,nan,nan,pmc5636874,1,10,11,1,21
mapk,family,,,be,erk,,,p38,family,,,be,p38,,,negative,i,,,,,,,nan,nan,nan,pmc5190119,1,10,11,1,21
braf,protein,,,uniprot,p15056,,,ras,family,,,pfam,pf00071,,,negative,i,,,,,,,nan,nan,nan,pmc5069826,1,10,11,1,21
raf-1,protein,,,uniprot,p04049,,,map2k2,protein,,,uniprot,p36507,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,10,1,20
braf,protein,,,uniprot,p15056,,,mek,family,,,be,mek,,,negative,i,,,,,,,nan,nan,nan,pmc4846800,1,10,10,1,20
raf-1,protein,,,uniprot,p04049,,,mek1,protein,,,uniprot,q02750,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,10,1,20
raf-1,protein,,,uniprot,p04049,,,map2k1,protein,,,uniprot,q02750,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,10,1,20
raf-1,protein,,,uniprot,p04049,,,mek2,protein,,,uniprot,p36507,,,negative,i,,,,,,,nan,nan,nan,pmc5609034,1,10,10,1,20
mek,family,,,be,mek,,,erk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6006154,1,10,10,1,20
da-raf1,protein,,,uniprot,p10398,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,10,5,1,15
pten,protein,,,uniprot,p60484,,,pi3k,protein,,,be,pi3k,,,negative,i,,,,,,,nan,nan,nan,pmc3843736,1,10,5,1,15
erk,family,,,be,erk,,,mtorc1,protein,,,be,mtorc1,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,10,5,1,15
da-raf1,protein,,,uniprot,p10398,,,pi3k,protein,,,be,pi3k,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,10,5,1,15
mek,family,,,be,mek,,,mtorc1,protein,,,be,mtorc1,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,10,5,1,15
pi3k,protein,,,be,pi3k,,,bcl-2,family,,,uniprot,p10415,,,positive,i,,,,,,,nan,nan,nan,pmc4067595,1,10,5,1,15
ki-ras,protein,,,uniprot,p01116,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,10,5,1,15
ki-ras,protein,,,uniprot,p01116,,,mek,family,,,be,mek,,,positive,i,,,,,,,nan,nan,nan,pmc5723691,1,10,5,1,15
mek,family,,,be,mek,,,erk,family,,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc5908790,1,10,3,1,13
da-raf1,protein,,,uniprot,p10398,,,mek,family,,,be,mek,,,positive,i,,,,,,,nan,nan,nan,pmc2064279,1,10,3,1,13
erk,family,,,be,erk,,,smad,family,,,be,smad,,,negative,i,,,,,,,nan,nan,nan,pmc4440819,1,10,1,1,11
