,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
615,pkc-alpha,protein,p17252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc2,protein family|protein complex,mtorc2,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc3291999', 'pmc3291999']","['it activates pkc-alpha and akt and regulates the actin cytoskeleton . ++++ mtorc2 is considered resistant to rapamycin , activates pkc-alpha and akt and regulates the actin cytoskeleton .', 'mtorc2 is activated by growth factors , phosphorylates pkc-alpha , akt ( on ser473 ) and paxillin ( focal adhesion associated adaptor protein ) , and regulates the activity of the small gtpases rac and rho related to cell survival , migration and regulation of the actin cytoskeleton [ xref_bibr , xref_bibr , xref_bibr ] .']",2,100.0,40.0,1.0,240.0
511,p21,protein,p38936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cdk7,protein,p50613,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc3667761', 'pmc3667761']","['importantly , inhibition of cdk7 by 1-nmpp1 prevented the appearance of the main and minor ( multi ) phosphorylated forms of p21 ( xref_fig ; xref_supplementary ) .', 'cdk4 activation correlates with s130 phosphorylation of p21 , which is prevented by cdk7 inhibition .']",2,100.0,40.0,1.0,240.0
748,src,protein family|protein complex,src,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ep2,protein,q08648,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc4624070', 'pmc4624070']","['because tyr845 in egfr is a substrate for src and known to be phosphorylated by src , we hypothesized that ep2 would activate src , which in turn results in increase in egfr phosphorylation at tyr845 .', 'these results demonstrate that ep2 induces the phosphorylation and the activation of src .']",2,100.0,40.0,1.0,240.0
759,stat3,protein,p40763,nan,nan,nan,nan,nan,pdgfr,protein family|protein complex,pdgfr,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['none', 'amount']","['pmc3537888', 'pmc3537888']","['interestingly , another pdgfr and cabl inhibitor , imatinib , has also been shown to induce sustained activation of stat3 [ xref_bibr ] . ++++ egfr signaling is known to activate rac1 [ xref_bibr ] , which also regulates actomyosin contractility and cell shape , thus egfr activated rac1 may not only support pdgfr inhibitor-iv induced cell rounding but also stat3 nuclear import .', 'immunoblot analysis of nuclear and cytoplasmic extracts demonstrated that , compared with untreated controls , pdgfr inhibitor-iv increased the level of nuclear localized oct4 ( 2.8 +/- 0.3-fold ) , nanog ( 2.5 +/- 0.2-fold ) , and stat3 ( y705 ) ( 2.3 +/- 0.3-fold ) ( xref_fig c , 4d ) and increased the stat3 ( y705 ) nuclear and cytoplasm ratio ( 2.6 +/- 0.5-fold ) .']",2,100.0,40.0,1.0,240.0
665,rb,protein,p06400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,galectin-3,protein,p17931,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc4211374', 'pmc4211374']","['galectin-3 depletion decreased the phosphorylated forms of rb in the nucleus and cytosol .', 'xref_bibr , xref_bibr when galectin-3 hyperphosphorylates rb through the cyclin d1 and cdk4 complex , e2f1 is released from rb and initiates its transcriptional functions .']",2,100.0,40.0,1.0,240.0
199,chk1,protein,o14757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cdk1,protein,p06493,nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc2925474', 'pmc2925474']","['as recently reported , during mitosis cdk1 phosphorylates chk1 at s286 and s301 ; the mitotic phosphorylation of chk1 is accompanied by the translocation of chk1 to the cytoplasm [ xref_bibr ] .', 'as recently reported , during mitosis cdk1 phosphorylates chk1 at s286 and s301 ; the mitotic phosphorylation of chk1 is accompanied by the translocation of chk1 to the cytoplasm [ xref_bibr ] .']",2,100.0,40.0,1.0,240.0
23,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atr,protein,p20848,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc3317191', 'pmc3317191']","['conversely , akt is activated by dna double-strand breaks ( dsbs ) in a dna-pk- or atm and atr dependent manner and in some circumstances can contribute to radioresistance by stimulating dna repair by nonhomologous end joining ( nhej ) .', 'however , there is no clear evidence that atr phosphorylates akt directly in response to tmz .']",2,100.0,40.0,1.0,240.0
244,e2f1,protein,q01094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,galectin-3,protein,p17931,nan,nan,i,"['nan', 'nan']","['none', 'transcription']","['pmc4211374', 'pmc4211374']","['galectin-3 depletion was found to suppress the binding of e2f1 to this region . ++++ moreover , the e2f1 luciferase activity was decreased by the depletion of galectin-3 , cyclin d1 , or cdk4 ( xref_fig ) .', 'it also blocks the inhibition of e2f1 transcription , thereby increasing the expression of skp2 and reducing the stability of p27 kip1 to promote the proliferation of gastric cancer cells .']",2,100.0,40.0,1.0,240.0
321,gsk-3alpha,protein,p49840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"rsk1*1, epidermal growth factor*1+","protein, protein","q15418, p01133",nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc4102778', 'pmc4102778']","['epidermal growth factor ( egf ) , platelet derived growth factor ( pdgf ) and other growth factors also induce the phosphorylation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) by the activated raf/mek/erk/p90 rsk1 signaling pathway [ xref_bibr ] . ++++ epidermal growth factor ( egf ) , platelet derived growth factor ( pdgf ) and other growth factors also induce the phosphorylation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) by the activated raf/mek/erk/p90 rsk1 signaling pathway [ xref_bibr ] .', 'epidermal growth factor ( egf ) , platelet derived growth factor ( pdgf ) and other growth factors also induce the phosphorylation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) by the activated raf/mek/erk/p90 rsk1 signaling pathway [ xref_bibr ] . ++++ epidermal growth factor ( egf ) , platelet derived growth factor ( pdgf ) and other growth factors also induce the phosphorylation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) by the activated raf/mek/erk/p90 rsk1 signaling pathway [ xref_bibr ] .']",2,100.0,40.0,1.0,240.0
593,pi3k,protein family|protein complex,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"egfr*1, grb2-associated binder 1*1+","protein, protein","p00533, q13480.p",nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc2683723', 'pmc2683723']","['likewise , the pi3k and akt pathway is activated by ir via either direct or irs mediated recruitment of pi3k , whereas egfr mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src induced phosphorylation of the grb2 associated binder 1 ( gab1 ) .', 'likewise , the pi3k and akt pathway is activated by ir via either direct or irs mediated recruitment of pi3k , whereas egfr mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src induced phosphorylation of the grb2 associated binder 1 ( gab1 ) .']",2,100.0,40.0,1.0,240.0
148,caspase 8,protein,q14790,nan,nan,nan,nan,nan,c-flip,protein,o15519,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4700468'],"['moreover , the suppression of c-flip due to inhibition of translation initiation complex by 3-awa enhanced fas trafficking , bid and caspase 8 cleavage .']",1,100.0,40.0,1.0,140.0
266,erk,protein family|protein complex,erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hbx,protein,q64902,nan,nan,i,['nan'],['none'],['pmc4102778'],['hbx activates erk and as consequence it associates and primes gsk-3beta for its inactivation .'],1,100.0,40.0,1.0,140.0
265,erk,protein family|protein complex,erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ep2,protein,q08648.t,nan,nan,i,['nan'],['phosphorylation'],['pmc4624070'],"['in contrast to p38 , overexpression of ep2 in the absence of pge 2 marginally increased the erk phosphorylation , while ep4 overexpression alone significantly induced erk phosphorylation ( xref_fig ) .']",1,100.0,40.0,1.0,140.0
153,caspase-3,protein,p42574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,somatostatin receptor,protein family,ipr000586,nan,nan,i,['nan'],['none'],['pmc149420'],['a new therapeutic approach uses somatostatin receptor subtype 2 ( sst2 ) to activate caspase-3 and therefore to induce apoptosis in pancreatic cancer [ xref_bibr ] .'],1,100.0,40.0,1.0,140.0
155,caspase-3,protein,p42574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sst2,protein,q9w7e9,nan,nan,i,['nan'],['none'],['pmc149420'],['a new therapeutic approach uses somatostatin receptor subtype 2 ( sst2 ) to activate caspase-3 and therefore to induce apoptosis in pancreatic cancer [ xref_bibr ] .'],1,100.0,40.0,1.0,140.0
636,pten,protein,p60484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,foxo3a,protein,o43524,nan,nan,i,['nan'],['none'],['pmc3734838'],"['furthermore , we found that foxo3a induced pten played a role in the selenite regulated akt/foxo3a/bim signaling pathway , further amplifying the proapoptotic effect of selenite .']",1,100.0,40.0,1.0,140.0
637,puma,protein,q96pg8,nan,nan,nan,nan,nan,dbc1,protein,o60477,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['acetylation'],['pmc4245943'],"['curiously , when we analyzed the role of dbc1 in chk2 induced apoptosis , we found that dbc1 depletion does not affect cell death , as previously reported , although it reduces p53 acetylation and puma induction , but not parp1 cleavage .']",1,100.0,40.0,1.0,140.0
160,caspase-9,protein,p55211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,apaf-1,protein,o14727,nan,nan,i,['nan'],['none'],['pmc3039802'],"['caspase-9 , a mitochondria mediated initiation caspase , is directly activated by apaf-1 and cytochrome c and triggers activation of execution caspases 3 , 6 , and 7 , leading to dna fragmentation and cell death .']",1,100.0,40.0,1.0,140.0
161,caspase-9,protein,p55211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cytochrome c,protein,p99999,nan,nan,i,['nan'],['none'],['pmc3039802'],"['caspase-9 , a mitochondria mediated initiation caspase , is directly activated by apaf-1 and cytochrome c and triggers activation of execution caspases 3 , 6 , and 7 , leading to dna fragmentation and cell death .']",1,100.0,40.0,1.0,140.0
327,gsk3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tgf-beta,protein family|protein complex,tgfb,nan,nan,i,['nan'],['phosphorylation'],['pmc4845174'],"['the gsk3 linker phosphorylations induced by tgf-beta differ from those induced by fgf . ++++ 18 we conclude from the results in xref_fig that a second pathway exists for phosphorylation of smad4 gsk3 sites that is triggered by tgf-beta but not regulated by wnt , as is the case when primed by fgf and egf . ++++ indeed , we found that psmad4 gsk3 phosphorylations are greatly inhibited by wnt3a but only when primed by fgf ; when the psmad4 gsk3 phosphorylation was triggered by tgf-beta , wnt3a treatment had no effect ( xref_fig , compare lanes 2 to 3 and 6 to 7 ) .']",1,100.0,40.0,1.0,140.0
147,caspase 3,protein,p42574,nan,nan,nan,nan,nan,smrt,protein,q9y618,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3656868'],"['to confirm activation of caspase 3 by smrt sirna , a western blot was performed on u2os protein extracts with an antibody which specifically recognized the 17-kda and 19-kda cleavage products of caspase 3 , showing increased caspase 3 cleavage when smrt was knocked-down ( xref_fig ) .']",1,100.0,40.0,1.0,140.0
455,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc2,protein family|protein complex,mtorc2,nan,nan,i,['nan'],['none'],['pmc4720880'],"['xref_bibr , xref_bibr mtorc2 activates akt ( protein kinase b ) , while pi3k and akt primarily activates mtorc1 .']",1,100.0,40.0,1.0,140.0
643,rac1,protein,p63000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fak,protein,q05397,nan,nan,i,['nan'],['phosphorylation'],['pmc4729484'],"['moreover , rac1 is phosphorylated at 64 y by fak and src kinases , potentially playing a role in the regulation of cell spreading [ xref_bibr ] .']",1,100.0,40.0,1.0,140.0
644,rac1,protein,p63000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rhoa,protein,p61586.p,nan,nan,i,['nan'],['phosphorylation'],['pmc4729484'],"['these data indicate that rhoa phosphorylation by erk does not target rhoa to the nucleus , in contrast to rac1 phosphorylation by erk .']",1,100.0,40.0,1.0,140.0
356,igf-1,protein,p05019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-4,protein,p05112,nan,nan,i,['nan'],['none'],['pmc3135566'],"['il-4 stimulates primary lung macrophages to produce significantly more igf-1 in vitro . ++++ in agreement with these reports , we show that in vitro il-4 stimulation enhanced igf-1 production by primary bal macrophages . ++++ the lungs of tumor bearing mice contained 3.5-times more igf-1 than naive littermates , and media conditioned by freshly isolated tumor educated macrophages contained more igf-1 than media conditioned by naive macrophages ; il-4 stimulated igf-1 production by both macrophage subsets . ++++ il-4 stimulates primary lung macrophages to produce significantly more igf-1 in vitro .']",1,100.0,40.0,1.0,140.0
448,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,deptor,protein,q8tb45,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4258317'],"['deptor and mlst8 are components of both mtor complexes and whereas deptor negatively regulates mtorc1 as well as mtorc2 , mlst8 is essential only for mtorc2 function [ xref_bibr , xref_bibr ] .']",1,100.0,40.0,1.0,140.0
646,rad53,protein,o96017,nan,nan,nan,nan,nan,pp2c,protein family,pf00481,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2954851'],['the pp2c phosphatases ptc2 and ptc3 as well as the type 2a phosphatase pph3 have all been shown to negatively regulate rad53 under different circumstances .'],1,100.0,40.0,1.0,140.0
647,rad53,protein,o96017,nan,nan,nan,nan,nan,ptc2,protein,q9y6c5,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2954851'],['the pp2c phosphatases ptc2 and ptc3 as well as the type 2a phosphatase pph3 have all been shown to negatively regulate rad53 under different circumstances .'],1,100.0,40.0,1.0,140.0
328,gsk3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,pi3k-akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4091167'],"['gsk3 activity is inhibited by the pi3k-akt pathway , a well-known regulator of nonselective autophagy .']",1,100.0,40.0,1.0,140.0
355,hypoxia-inducible factor-1alpha,protein,q16665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p27,protein,p40305,nan,nan,i,['nan'],['none'],['pmc4260754'],"['further functional studies demonstrated that through inhibiting s6 mediated hypoxia inducible factor-1alpha ( hif-1alpha ) translation , p27 contributed to the protection from environmental carcinogen ( sodium arsenite )-induced cell transformation .']",1,100.0,40.0,1.0,140.0
271,erk,protein family|protein complex,erk,nan,nan,nan,nan,nan,p27,protein,p40305,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4260754'],"['to determine how p27 inhibits erk activation in arsenite response , the activation of upstream kinases , the raf and mek cascade , was compared between p27 +/+ and p27-/- cells .']",1,100.0,40.0,1.0,140.0
